#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM03	E07	DL-Lactamide	nitrogen	N-Source, other		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	E08	D-Glucosamine	nitrogen	N-Source, other	C00329	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	E09	D-Galactosamine	nitrogen	N-Source, other	C02262	2	0	0.10000000000000002	10.61802090411731	0.6578637679960172	0.0	0.0	0.0	13.718072745301134	DuctApe
PM03	E10	D-Mannosamine	nitrogen	N-Source, other	C03570	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	E11	N-Acetyl-D-Glucosamine	nitrogen	N-Source, other	C00140	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	E12	N-Acetyl-D-Galactosamine	nitrogen	N-Source, other	C01074	2	7	0.10000000000000002	104.56726707688264	50.68938068270946	93.33103280159894	16.996929477476098	7.012356359941134	1114.7553118056753	DuctApe
PM03	F01	N-Acetyl-D-Mannosamine	nitrogen	N-Source, other	C00645	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F02	Adenine	nitrogen	N-Source, other	C00147	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F03	Adenosine	nitrogen	N-Source, other	C00212	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F04	Cytidine	nitrogen	N-Source, other	C00475	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F05	Cytosine	nitrogen	N-Source, other	C00380	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F06	Guanine	nitrogen	N-Source, other	C00242	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F07	Guanosine	nitrogen	N-Source, other	C00387	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F08	Thymine	nitrogen	N-Source, other	C00178	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F09	Thymidine	nitrogen	N-Source, other	C00214	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F10	Uracil	nitrogen	N-Source, other	C00106	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F11	Uridine	nitrogen	N-Source, other	C00299	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	F12	Inosine	nitrogen	N-Source, other	C00294	2	0	0.10000000000000002	0.9507984087293971	0.13263985414705534	0.0	0.0	0.0	2.819886953680806	DuctApe
PM03	G01	Xanthine	nitrogen	N-Source, other	C00385	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G02	Xanthosine	nitrogen	N-Source, other	C01762	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G03	Uric acid	nitrogen	N-Source, other	C00366	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G04	Alloxan	nitrogen	N-Source, other	C07599	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G05	Allantoin	nitrogen	N-Source, other	C01551	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G06	Parabanic acid	nitrogen	N-Source, other		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G07	DL-a-Amino-N-Butyric acid	nitrogen	N-Source, other	C02261	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G08	g-Amino-N-Butyric acid	nitrogen	N-Source, other	C00334	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G09	e-Amino-N-Caproic acid	nitrogen	N-Source, other	C02378	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G10	DL-a-Amino-Caprylic acid	nitrogen	N-Source, other		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G11	d-Amino-N-Valeric acid	nitrogen	N-Source, other	C00431	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	G12	a-Amino-N-Valeric acid	nitrogen	N-Source, other	C01826	2	0	0.1	8.777517694653595	0.841064594125235	0.0	0.0	0.0	17.60399750745478	DuctApe
PM03	H01	Ala-Asp	nitrogen	N-Source, peptide	C02871	2	2	0.1	33.80146751613327	5.1659687870136155	33.80146751613327	33.26988273153382	14.75	110.70512207153627	DuctApe
PM03	H02	Ala-Gln	nitrogen	N-Source, peptide		2	0	0.10000000000000002	0.29111904761904833	0.10901910112359554	0.0	0.0	0.0	2.400675000000001	DuctApe
PM03	H03	Ala-Glu	nitrogen	N-Source, peptide		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	H04	Ala-Gly	nitrogen	N-Source, peptide		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	H05	Ala-His	nitrogen	N-Source, peptide		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	H06	Ala-Leu	nitrogen	N-Source, peptide	C05035	2	0	0.09999999999999999	5.736934814236193	0.3634934818921085	0.0	0.0	0.0	7.35811312031989	DuctApe
PM03	H07	Ala-Thr	nitrogen	N-Source, peptide		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	H08	Gly-Asn	nitrogen	N-Source, peptide		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	H09	Gly-Gln	nitrogen	N-Source, peptide		2	8	40.719785281499774	109.2811515259611	83.94910636325383	0.0	0.0	0.0	1849.117499481465	DuctApe
PM03	H10	Gly-Glu	nitrogen	N-Source, peptide		2	0	0.10000000000000002	0.1356904761904771	0.10149099329832431	0.0	0.0	0.0	2.231795980427692	DuctApe
PM03	H11	Gly-Met	nitrogen	N-Source, peptide		2	2	0.1	40.44075857211535	5.982355740629478	40.44075857211535	33.31752995288758	17.0	128.03982040749145	DuctApe
PM03	H12	Met-Ala	nitrogen	N-Source, peptide		2	0	0.10000000000000002	20.549313556832686	3.9117279312810567	0.0	0.0	0.0	84.45478227639944	DuctApe
